source,function,overlay,matching_build_body,byte_status,retail_address,retail_bytes,compiled_code_bytes,native_owner,linked_source,compiled_sha256,retail_sha256,unresolved_reason
src/slus_006.64/system/system.c,func_800339C8,slus_006.64,C,SIZE_DIFFERENT,0x800339c8,52,48,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/system.c:345,,,
src/slus_006.64/system/system.c,func_800339FC,slus_006.64,C,SIZE_DIFFERENT,0x800339fc,48,44,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/system.c:349,,,
src/slus_006.64/system/system.c,func_80033A2C,slus_006.64,C,SIZE_DIFFERENT,0x80033a2c,48,44,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/system.c:353,,,
src/slus_006.64/system/system.c,func_80033A5C,slus_006.64,C,SIZE_DIFFERENT,0x80033a5c,48,44,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/system.c:357,,,
src/slus_006.64/system/system.c,func_80033A8C,slus_006.64,C,SIZE_DIFFERENT,0x80033a8c,48,44,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/system.c:361,,,
src/slus_006.64/system/system.c,func_80033ABC,slus_006.64,C,SIZE_DIFFERENT,0x80033abc,120,100,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/system.c:367,,,
src/slus_006.64/system/system.c,func_80033B34,slus_006.64,C,SIZE_DIFFERENT,0x80033b34,120,88,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/system.c:391,,,
src/slus_006.64/system/system.c,func_80033BAC,slus_006.64,C,SIZE_DIFFERENT,0x80033bac,116,112,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/system.c:408,,,
src/slus_006.64/system/system.c,func_80033C20,slus_006.64,C,SIZE_DIFFERENT,0x80033c20,176,168,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/system.c:418,,,
src/slus_006.64/system/system.c,func_80033CD0,slus_006.64,C,BYTE_IDENTICAL,0x80033cd0,32,32,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/system.c:437,31d078a74d3b4fd46c45e0886465225840a48fdba4cce3327b544875dcb0b138,31d078a74d3b4fd46c45e0886465225840a48fdba4cce3327b544875dcb0b138,
src/slus_006.64/system/system.c,func_80033CF0,slus_006.64,C,SIZE_DIFFERENT,0x80033cf0,228,244,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/system.c:468,,,
src/slus_006.64/system/system.c,func_80033DD4,slus_006.64,C,BYTE_IDENTICAL,0x80033dd4,28,28,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/system.c:514,002fa57cac2672e29a60f922b12f76faa3df3f86e7925417ae9cb2db62005eef,002fa57cac2672e29a60f922b12f76faa3df3f86e7925417ae9cb2db62005eef,
src/slus_006.64/system/system.c,func_80033DF0,slus_006.64,C,SIZE_DIFFERENT,0x80033df0,2032,1728,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/system.c:525,,,
src/slus_006.64/system/system.c,func_800345E0,slus_006.64,C,BYTE_IDENTICAL,0x800345e0,52,52,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/system.c:843,c9d4f5510a0fa34d610170aa8448c5c04223026204a06b5be8542dea79123342,c9d4f5510a0fa34d610170aa8448c5c04223026204a06b5be8542dea79123342,
src/slus_006.64/system/system.c,func_80034614,slus_006.64,C,BYTE_IDENTICAL,0x80034614,40,40,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/system.c:853,56613a8fd910ad435547a7d236751c236f34cb88055fbb0b5ec728d133ed80ec,56613a8fd910ad435547a7d236751c236f34cb88055fbb0b5ec728d133ed80ec,
src/slus_006.64/system/system.c,func_8003463C,slus_006.64,C,BYTE_IDENTICAL,0x8003463c,104,104,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/system.c:860,9d3fc024d9231cf2fb73106f4518c6a49ada8e3e6e8247ebb1541aa88725919b,9d3fc024d9231cf2fb73106f4518c6a49ada8e3e6e8247ebb1541aa88725919b,
src/slus_006.64/system/system.c,func_800346A4,slus_006.64,C,BYTE_IDENTICAL,0x800346a4,48,48,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/system.c:878,7c56f8804a9a20867e2cab3d5c4b9e896e0e97d9ddf0429a4458ed7482d495e6,7c56f8804a9a20867e2cab3d5c4b9e896e0e97d9ddf0429a4458ed7482d495e6,
src/slus_006.64/system/system.c,func_800346D4,slus_006.64,C,BYTE_IDENTICAL,0x800346d4,64,64,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/system.c:886,c67f1eaf10a18c1116f1d9f1641755b0bcf95bb935a2dc17b90dfad85743ec20,c67f1eaf10a18c1116f1d9f1641755b0bcf95bb935a2dc17b90dfad85743ec20,
src/slus_006.64/system/system.c,func_80034714,slus_006.64,C,SIZE_DIFFERENT,0x80034714,152,144,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/system.c:894,,,
src/slus_006.64/system/system.c,func_800347AC,slus_006.64,C,BYTE_IDENTICAL,0x800347ac,20,20,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/system.c:917,3585899f0ecd12d54f25fb874c0846c87d39216b4d01a5388c446c96fd4c3006,3585899f0ecd12d54f25fb874c0846c87d39216b4d01a5388c446c96fd4c3006,
src/slus_006.64/system/system.c,func_800347C0,slus_006.64,C,SIZE_DIFFERENT,0x800347c0,64,20,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/system.c:921,,,
src/slus_006.64/system/system.c,func_80034800,slus_006.64,C,SIZE_DIFFERENT,0x80034800,116,108,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/system.c:925,,,
src/slus_006.64/system/system.c,func_80034874,slus_006.64,C,BYTE_IDENTICAL,0x80034874,8,8,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/system.c:946,0bb161b1dd740665f9fa815eb23109d6bab097830a89b1e803108f288021487d,0bb161b1dd740665f9fa815eb23109d6bab097830a89b1e803108f288021487d,
src/slus_006.64/system/system.c,func_8003487C,slus_006.64,C,BYTE_IDENTICAL,0x8003487c,12,12,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/system.c:950,07c1841eb13db524b0ebf2d573c4c0d76055acb94f512fc0caedb5e7caffad04,07c1841eb13db524b0ebf2d573c4c0d76055acb94f512fc0caedb5e7caffad04,
src/slus_006.64/system/system.c,func_80034888,slus_006.64,C,SIZE_DIFFERENT,0x80034888,1572,1176,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/system.c:956,,,
src/slus_006.64/system/system.c,SystemRenderStringEntry,slus_006.64,ASM,BYTE_IDENTICAL,0x80034eac,236,236,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/system.c:1124,4845eaef90a8edad96a02a8e8ce7a51da61671f6ba5c396da36390b521d85a4c,4845eaef90a8edad96a02a8e8ce7a51da61671f6ba5c396da36390b521d85a4c,
src/slus_006.64/system/system.c,func_80034F98,slus_006.64,C,SIZE_DIFFERENT,0x80034f98,100,84,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/system.c:1154,,,
src/slus_006.64/system/system.c,func_80034FFC,slus_006.64,C,SIZE_DIFFERENT,0x80034ffc,1696,492,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/system.c:1317,,,
src/slus_006.64/system/temp1.c,SpriteRenderAddress,slus_006.64,C,NO_RETAIL_LISTING,,,8,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:2096,,,
src/slus_006.64/system/temp1.c,func_80022B2C,slus_006.64,C,SIZE_DIFFERENT,0x80022b2c,384,396,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:38,,,
src/slus_006.64/system/temp1.c,func_80022CAC,slus_006.64,C,BYTE_IDENTICAL,0x80022cac,48,48,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:98,7edc9e76b551fe6d2b564c8ba92beb0785e2426f125dcc3695d928640f42f3c0,7edc9e76b551fe6d2b564c8ba92beb0785e2426f125dcc3695d928640f42f3c0,
src/slus_006.64/system/temp1.c,func_80022CDC,slus_006.64,C,BYTE_IDENTICAL,0x80022cdc,104,104,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:111,d7fe6714b5318024bc151cbb2d3155cdcb31b2b4a64bf5aea73cfcf56a91e082,d7fe6714b5318024bc151cbb2d3155cdcb31b2b4a64bf5aea73cfcf56a91e082,
src/slus_006.64/system/temp1.c,func_80022D44,slus_006.64,C,SIZE_DIFFERENT,0x80022d44,176,140,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:122,,,
src/slus_006.64/system/temp1.c,func_80022DF4,slus_006.64,C,BYTE_IDENTICAL,0x80022df4,152,152,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/src/game_overrides.c:3474,019c1df9150c6c2b1b6eeb429d9e4a5edc8ce82e1d75ee59f7e1d54e4cc54d01,019c1df9150c6c2b1b6eeb429d9e4a5edc8ce82e1d75ee59f7e1d54e4cc54d01,
src/slus_006.64/system/temp1.c,func_80022E8C,slus_006.64,C,BYTE_IDENTICAL,0x80022e8c,44,44,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/src/game_overrides.c:3495,bcef671dd11565e70736cee8d235e3aa97e24d714b908ef915c3fd6c7029cd18,bcef671dd11565e70736cee8d235e3aa97e24d714b908ef915c3fd6c7029cd18,
src/slus_006.64/system/temp1.c,func_80022EB8,slus_006.64,C,BYTE_DIFFERENT,0x80022eb8,268,268,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/src/game_overrides.c:3521,8aeb5cc28fd2a3b9672e798b5fa93df867a002aef5109de48ef4817b6bd25b65,27682570a6ea95a25bcebb8013f02c9d1ebbe87e162e009f962dc795ab4ceef3,
src/slus_006.64/system/temp1.c,func_80022FC4,slus_006.64,C,BYTE_IDENTICAL,0x80022fc4,120,120,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:219,a157d09249672a61fa3d2c56cf91018d8d18ef700fddb8ceae28d94334c708e2,a157d09249672a61fa3d2c56cf91018d8d18ef700fddb8ceae28d94334c708e2,
src/slus_006.64/system/temp1.c,func_8002303C,slus_006.64,C,SIZE_DIFFERENT,0x8002303c,108,96,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:233,,,
src/slus_006.64/system/temp1.c,func_800230A8,slus_006.64,C,SIZE_DIFFERENT,0x800230a8,124,148,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:249,,,
src/slus_006.64/system/temp1.c,func_80023124,slus_006.64,C,SIZE_DIFFERENT,0x80023124,76,68,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:271,,,
src/slus_006.64/system/temp1.c,func_80023170,slus_006.64,C,SIZE_DIFFERENT,0x80023170,112,108,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:279,,,
src/slus_006.64/system/temp1.c,func_800231E0,slus_006.64,C,BYTE_IDENTICAL,0x800231e0,24,24,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:297,cac5751060c3b7e5baafac878c3021a0a68d2d440985d10d6755da4b35ed1805,cac5751060c3b7e5baafac878c3021a0a68d2d440985d10d6755da4b35ed1805,
src/slus_006.64/system/temp1.c,func_800231F8,slus_006.64,C,BYTE_IDENTICAL,0x800231f8,24,24,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:303,77d9e7c6fb0b89e89ba3bb698d016af52b144d83b6b31f9595e13f16df9c4ef5,77d9e7c6fb0b89e89ba3bb698d016af52b144d83b6b31f9595e13f16df9c4ef5,
src/slus_006.64/system/temp1.c,AnimScriptTick,slus_006.64,C,SIZE_DIFFERENT,0x80023210,128,124,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:312,,,
src/slus_006.64/system/temp1.c,func_80023290,slus_006.64,C,SIZE_DIFFERENT,0x80023290,176,172,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:330,,,
src/slus_006.64/system/temp1.c,func_80023340,slus_006.64,C,SIZE_DIFFERENT,0x80023340,100,88,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:354,,,
src/slus_006.64/system/temp1.c,func_800233A4,slus_006.64,C,SIZE_DIFFERENT,0x800233a4,156,140,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/src/game_overrides.c:3321,,,
src/slus_006.64/system/temp1.c,func_80023440,slus_006.64,C,BYTE_IDENTICAL,0x80023440,40,40,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/src/game_overrides.c:3284,4495aa8ee51afd15f15c221f5a0e4661a4ab198086d646b5a1432eb18db36e1c,4495aa8ee51afd15f15c221f5a0e4661a4ab198086d646b5a1432eb18db36e1c,
src/slus_006.64/system/temp1.c,func_80023468,slus_006.64,C,SIZE_DIFFERENT,0x80023468,68,72,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/src/game_overrides.c:3301,,,
src/slus_006.64/system/temp1.c,func_800234AC,slus_006.64,C,SIZE_DIFFERENT,0x800234ac,140,60,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:480,,,
src/slus_006.64/system/temp1.c,func_80023538,slus_006.64,C,SIZE_DIFFERENT,0x80023538,716,640,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:502,,,
src/slus_006.64/system/temp1.c,func_80023804,slus_006.64,C,SIZE_DIFFERENT,0x80023804,312,220,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:604,,,
src/slus_006.64/system/temp1.c,func_8002393C,slus_006.64,C,BYTE_IDENTICAL,0x8002393c,20,20,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:644,59e7fd69ad0c04193fa5da2b38106bae438f3050973a4fbe68f16127b92fb682,59e7fd69ad0c04193fa5da2b38106bae438f3050973a4fbe68f16127b92fb682,
src/slus_006.64/system/temp1.c,func_80023950,slus_006.64,C,BYTE_IDENTICAL,0x80023950,8,8,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:651,e8420c90da5219d16c894dfa64a024b51b7f05a910fcfd830497fb32e6e29288,e8420c90da5219d16c894dfa64a024b51b7f05a910fcfd830497fb32e6e29288,
src/slus_006.64/system/temp1.c,func_80023958,slus_006.64,C,SIZE_DIFFERENT,0x80023958,72,64,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/src/game_overrides.c:3339,,,
src/slus_006.64/system/temp1.c,func_800239A0,slus_006.64,C,SIZE_DIFFERENT,0x800239a0,84,76,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:667,,,
src/slus_006.64/system/temp1.c,func_800239F4,slus_006.64,C,SIZE_DIFFERENT,0x800239f4,84,68,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/src/game_overrides.c:3352,,,
src/slus_006.64/system/temp1.c,func_80023A48,slus_006.64,C,SIZE_DIFFERENT,0x80023a48,316,304,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/src/game_overrides.c:3370,,,
src/slus_006.64/system/temp1.c,func_80023B84,slus_006.64,C,BYTE_DIFFERENT,0x80023b84,1108,1108,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/src/game_overrides.c:3560,c6c92777efe72cab5092e36fc18b87f42f1d8ec7c86b09e47a17425668a8d144,ff27cc6103606e0700d1ada9b3ccfdb37f71d99283b9ceb0c4fa4822b76ac7f5,
src/slus_006.64/system/temp1.c,func_80023FD8,slus_006.64,C,SIZE_DIFFERENT,0x80023fd8,700,696,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/src/sprite_constructor.c:32,,,
src/slus_006.64/system/temp1.c,func_80024294,slus_006.64,C,BYTE_IDENTICAL,0x80024294,96,96,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:966,22002d071c29755dc2e578bbce84bd367f9611a1c87454265514a6da965d7e80,22002d071c29755dc2e578bbce84bd367f9611a1c87454265514a6da965d7e80,
src/slus_006.64/system/temp1.c,func_800242F4,slus_006.64,C,BYTE_IDENTICAL,0x800242f4,104,104,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:976,f771a8dee7eb81c6a485bcd86185b4962dedbb97eb5b1f40d001871b251997bb,f771a8dee7eb81c6a485bcd86185b4962dedbb97eb5b1f40d001871b251997bb,
src/slus_006.64/system/temp1.c,func_8002435C,slus_006.64,C,SIZE_DIFFERENT,0x8002435c,456,416,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:992,,,
src/slus_006.64/system/temp1.c,func_80024524,slus_006.64,C,BYTE_DIFFERENT,0x80024524,180,180,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:1050,838449b5dd3246bb0028ce48a02a7fa4acb7b4561b8b7e6b0b5e96bcf58146f1,6e60d8d472bacf439b5af325e351fd774611beab1eb0a224ea3bebacbdb8a9d1,
src/slus_006.64/system/temp1.c,func_800245D8,slus_006.64,C,SIZE_DIFFERENT,0x800245d8,344,324,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:1063,,,
src/slus_006.64/system/temp1.c,func_80024730,slus_006.64,C,SIZE_DIFFERENT,0x80024730,420,356,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/src/game_overrides.c:3414,,,
src/slus_006.64/system/temp1.c,func_800248D4,slus_006.64,C,SIZE_DIFFERENT,0x800248d4,1612,2184,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:1209,,,
src/slus_006.64/system/temp1.c,func_80024F20,slus_006.64,C,SIZE_DIFFERENT,0x80024f20,68,56,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:1756,,,
src/slus_006.64/system/temp1.c,GfxAllocateWorkBuffers,slus_006.64,C,BYTE_DIFFERENT,0x80024f64,84,84,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:1774,ccd292d9d3d23f29cc758b4fe50975cbb67f93834304af6315037de16121d9b0,c2f3df48ad78abfd43f756d1a7b73ce72936006a11a631e5393e4eafd55e3888,
src/slus_006.64/system/temp1.c,GfxFreeWorkBuffers,slus_006.64,C,BYTE_IDENTICAL,0x80024fb8,44,44,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/src/world_map_teardown_7299c.c:192,6738c3aa113eee54094e2e10ff51d363972abd30165e51ad51f2ac5892a88798,6738c3aa113eee54094e2e10ff51d363972abd30165e51ad51f2ac5892a88798,
src/slus_006.64/system/temp1.c,GfxSetCurrentOT,slus_006.64,C,SIZE_DIFFERENT,0x80024fe4,16,12,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:1836,,,
src/slus_006.64/system/temp1.c,func_80024FF4,slus_006.64,C,BYTE_DIFFERENT,0x80024ff4,80,80,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:1853,c862d50b7a170d518609912952f26a953abe1170dd3461f38e50567be4925155,139ed840f63b90136d735b7f533a496c3c04f0b154f6edc49f55619a13fde3fd,
src/slus_006.64/system/temp1.c,func_80025044,slus_006.64,C,SIZE_DIFFERENT,0x80025044,156,152,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:1877,,,
src/slus_006.64/system/temp1.c,func_800250E0,slus_006.64,C,SIZE_DIFFERENT,0x800250e0,160,144,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:1931,,,
src/slus_006.64/system/temp1.c,func_80025180,slus_006.64,ASM,BYTE_IDENTICAL,0x80025180,72,72,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/src/game_overrides.c:3504,eff26e554ff18f383cf430aaa5e062001b0c1cc27e6955086a202b3c5509c818,eff26e554ff18f383cf430aaa5e062001b0c1cc27e6955086a202b3c5509c818,
src/slus_006.64/system/temp1.c,func_800251C8,slus_006.64,C,BYTE_DIFFERENT,0x800251c8,92,92,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:2000,b6ceebc4cd935a11b3951a819ee270b95f618d90fdf5b9931392aa7e2ab6c0b4,f96974ebabe218f19955dbe6e89819bdf3c000c246ea53fadc0926e1d115cab4,
src/slus_006.64/system/temp1.c,func_80025224,slus_006.64,C,SIZE_DIFFERENT,0x80025224,52,48,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/src/game_overrides.c:3266,,,
src/slus_006.64/system/temp1.c,func_80025258,slus_006.64,C,SIZE_DIFFERENT,0x80025258,452,504,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:2108,,,
src/slus_006.64/system/temp1.c,func_8002541C,slus_006.64,ASM,BYTE_IDENTICAL,0x8002541c,296,296,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:2173,fecc23ac181d531e9eb4a820c947cfd858a8f6ce13724f2c9368a9e035063ba3,fecc23ac181d531e9eb4a820c947cfd858a8f6ce13724f2c9368a9e035063ba3,
src/slus_006.64/system/temp1.c,func_80025544,slus_006.64,C,SIZE_DIFFERENT,0x80025544,460,536,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:2222,,,
src/slus_006.64/system/temp1.c,func_80025710,slus_006.64,C,BYTE_IDENTICAL,0x80025710,8,8,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:2291,6d64edf91449c1b17746c1ef18afa2eb25c70bdf1322ab3df5a2630993b7e2f1,6d64edf91449c1b17746c1ef18afa2eb25c70bdf1322ab3df5a2630993b7e2f1,
src/slus_006.64/system/temp1.c,func_80025718,slus_006.64,C,BYTE_DIFFERENT,0x80025718,216,216,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/src/game_overrides.c:3158,136d5ccb8904d1da754363b5623bd9413adefba7e00cb9eca452f2349cb0bf51,441bde165acd95177a764d12365c9656f1ec0f516fb055f8c80246979601a8ec,
src/slus_006.64/system/temp1.c,func_800257F0,slus_006.64,C,SIZE_DIFFERENT,0x800257f0,664,564,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:2350,,,
src/slus_006.64/system/temp1.c,func_80025A88,slus_006.64,C,SIZE_DIFFERENT,0x80025a88,380,332,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:2426,,,
src/slus_006.64/system/temp1.c,func_80025C04,slus_006.64,C,BYTE_IDENTICAL,0x80025c04,328,328,NO_LINKED_SYMBOL_BY_NAME,,796c67a151ea328a2b875a13e223cd80dd575e3d9b43a12e8282aafbc6755ca7,796c67a151ea328a2b875a13e223cd80dd575e3d9b43a12e8282aafbc6755ca7,
src/slus_006.64/system/temp1.c,func_80025D4C,slus_006.64,C,BYTE_IDENTICAL,0x80025d4c,604,604,NO_LINKED_SYMBOL_BY_NAME,,8beea0886035c1f0694c1503bae9c336ace1eea3ecafe6ded8adf06fc13a5e67,8beea0886035c1f0694c1503bae9c336ace1eea3ecafe6ded8adf06fc13a5e67,
src/slus_006.64/system/temp1.c,func_80025FA8,slus_006.64,ASM,BYTE_IDENTICAL,0x80025fa8,912,912,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:2567,a0f6f0de866dd0c2b8d4f7ae0733a3ba4b5586be3a4bb5ca2f49dd96b0fb5b78,a0f6f0de866dd0c2b8d4f7ae0733a3ba4b5586be3a4bb5ca2f49dd96b0fb5b78,
src/slus_006.64/system/temp1.c,func_80026338,slus_006.64,C,SIZE_DIFFERENT,0x80026338,172,168,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:2648,,,
src/slus_006.64/system/temp1.c,func_800263E4,slus_006.64,C,SIZE_DIFFERENT,0x800263e4,888,744,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:2707,,,
src/slus_006.64/system/temp1.c,func_8002675C,slus_006.64,ASM,BYTE_IDENTICAL,0x8002675c,688,688,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/system/temp1.c:2784,400dc2a71aa7726c0fa7002e4a220faedbfae0107ad138fb4d1e192e22f2f1dd,400dc2a71aa7726c0fa7002e4a220faedbfae0107ad138fb4d1e192e22f2f1dd,
